날짜,키워드,노출수,클릭수,클릭률,클릭비용,총비용,전환수,전화율
2023-08-13,재활용 아이디어,8647,1414,6.115275813295615,193,272902,248,5.701612903225806
2023-08-14,재활용 센터,3639,3067,1.1865014672318226,147,450849,2991,1.0254095620193915
2023-08-14,재활용의 중요성,4033,796,5.066582914572864,69,54924,1546,0.5148771021992238
2023-08-14,재활용 분리 배출,2774,267,10.389513108614231,144,38448,1576,0.16941624365482233
2023-08-14,재활용 통계,2133,1357,1.5718496683861458,48,65136,381,3.561679790026247
2023-08-14,플라스틱 재활용,6342,4734,1.3396704689480354,19,89946,918,5.1568627450980395
2023-08-14,재활용 교육,8431,7659,1.1007964486225357,17,130203,699,10.957081545064378
2023-08-14,재활용 쓰레기,980,336,2.9166666666666665,57,19152,29,11.586206896551724
2023-08-15,재활용의 중요성,4726,2099,2.2515483563601717,194,407206,2570,0.8167315175097276
2023-08-15,재활용 교육,9756,8317,1.1730191174702416,44,365948,734,11.331062670299728
2023-08-15,재활용 통계,2689,1064,2.5272556390977443,106,112784,871,1.2215843857634903
2023-08-15,재활용 센터,2387,334,7.1467065868263475,9,3006,495,0.6747474747474748
2023-08-15,재활용 방법,3293,2830,1.1636042402826856,116,328280,759,3.728590250329381
2023-08-15,재활용 쓰레기,501,208,2.4086538461538463,12,2496,459,0.4531590413943355
2023-08-15,재활용 분리 배출,4170,153,27.254901960784313,25,3825,2585,0.05918762088974855
2023-08-15,재활용 법률,8243,6247,1.3195133664158796,15,93705,2575,2.4260194174757284
2023-08-15,플라스틱 재활용,1891,1738,1.0880322209436133,106,184228,1094,1.5886654478976234
2023-08-16,재활용 교육,8129,5184,1.5680941358024691,146,756864,697,7.437589670014347
2023-08-16,재활용의 중요성,6792,6124,1.109079033311561,35,214340,1908,3.209643605870021
2023-08-16,재활용 통계,4364,1382,3.1577424023154848,47,64954,2224,0.6214028776978417
2023-08-16,재활용 법률,8516,5426,1.5694802801326944,57,309282,1341,4.046234153616704
2023-08-16,플라스틱 재활용,5298,4342,1.220175034546292,22,95524,2144,2.025186567164179
2023-08-17,재활용 아이디어,3300,3295,1.0015174506828528,177,583215,540,6.101851851851852
2023-08-17,재활용 법률,2707,2379,1.1378730559058428,143,340197,982,2.4226069246435844
2023-08-17,재활용 통계,2060,1717,1.1997670355270822,117,200889,1785,0.9619047619047619
2023-08-18,재활용 교육,7459,5176,1.4410741885625966,52,269152,2296,2.254355400696864
2023-08-18,재활용 방법,5114,1537,3.3272608978529603,151,232087,1680,0.9148809523809524
2023-08-18,플라스틱 재활용,5877,4778,1.2300125575554626,172,821816,1256,3.804140127388535
2023-08-18,재활용 센터,6062,3640,1.6653846153846155,15,54600,2034,1.7895771878072764
2023-08-18,재활용 쓰레기,4050,4039,1.0027234463976231,122,492758,1824,2.214364035087719
2023-08-19,재활용 센터,8507,5062,1.6805610430659819,75,379650,459,11.028322440087146
2023-08-19,재활용 아이디어,6383,3501,1.8231933733219081,167,584667,3083,1.1355822251054168
2023-08-19,재활용 쓰레기,9129,5029,1.8152714257307616,150,754350,2724,1.8461820851688693
2023-08-19,재활용 교육,569,168,3.386904761904762,28,4704,1045,0.16076555023923444
2023-08-19,재활용 방법,9729,5229,1.8605851979345955,31,162099,2758,1.8959390862944163
2023-08-19,재활용 통계,2899,389,7.4524421593830334,66,25674,1120,0.34732142857142856
2023-08-19,재활용의 중요성,9490,1788,5.307606263982103,71,126948,1056,1.6931818181818181
2023-08-19,재활용 법률,1877,176,10.664772727272727,99,17424,2155,0.08167053364269142
2023-08-19,재활용 분리 배출,3558,342,10.403508771929825,58,19836,1265,0.27035573122529644
2023-08-19,플라스틱 재활용,6504,2436,2.6699507389162562,33,80388,1220,1.9967213114754099
2023-08-20,재활용 아이디어,7323,2943,2.488277268093782,92,270756,582,5.056701030927835
2023-08-20,재활용의 중요성,9445,3521,2.68247656915649,103,362663,509,6.917485265225933
2023-08-20,재활용 센터,8460,2210,3.828054298642534,166,366860,1702,1.298472385428907
2023-08-20,플라스틱 재활용,8294,1929,4.299637117677553,44,84876,552,3.494565217391304
2023-08-20,재활용 법률,4312,1242,3.471819645732689,139,172638,1436,0.8649025069637883
2023-08-21,재활용 센터,450,423,1.0638297872340425,83,35109,1359,0.31125827814569534
2023-08-21,재활용 법률,1161,1083,1.07202216066482,85,92055,1822,0.5944017563117453
2023-08-21,재활용 통계,8302,7079,1.172764514761972,57,403503,2844,2.489099859353024
2023-08-22,재활용 통계,5568,2415,2.305590062111801,136,328440,126,19.166666666666668
2023-08-22,재활용 법률,9054,648,13.972222222222221,33,21384,147,4.408163265306122
2023-08-22,재활용의 중요성,1604,144,11.13888888888889,102,14688,772,0.18652849740932642
2023-08-22,플라스틱 재활용,2899,1088,2.6645220588235294,148,161024,1553,0.7005795235028976
2023-08-23,재활용 법률,1171,845,1.3857988165680473,137,115765,408,2.071078431372549
2023-08-24,재활용 분리 배출,38,35,1.0857142857142856,140,4900,2193,0.01595987232102143
2023-08-24,재활용 방법,7137,6950,1.026906474820144,162,1125900,2913,2.385856505320975
2023-08-24,재활용 통계,4519,4032,1.1207837301587302,197,794304,3088,1.305699481865285
2023-08-25,재활용 교육,2086,1145,1.8218340611353712,52,59540,2225,0.5146067415730337
2023-08-25,재활용 분리 배출,2235,921,2.42671009771987,169,155649,867,1.0622837370242215
2023-08-25,재활용 아이디어,596,244,2.442622950819672,42,10248,589,0.4142614601018676
2023-08-25,재활용 센터,9075,7236,1.2541459369817578,191,1382076,1551,4.665377176015474
2023-08-25,재활용의 중요성,2942,2524,1.1656101426307448,63,159012,1538,1.6410923276983096
2023-08-25,재활용 통계,7184,6611,1.0866737256088337,38,251218,465,14.217204301075268
2023-08-26,재활용의 중요성,1591,880,1.8079545454545454,21,18480,1136,0.7746478873239436
2023-08-26,플라스틱 재활용,1680,1480,1.135135135135135,179,264920,694,2.132564841498559
2023-08-26,재활용 센터,5127,2208,2.3220108695652173,184,406272,915,2.413114754098361
2023-08-26,재활용 교육,8475,7568,1.1198467230443974,150,1135200,1434,5.277545327754533
2023-08-26,재활용 통계,5900,4590,1.2854030501089324,58,266220,2237,2.051855163164953
2023-08-26,재활용 아이디어,5327,5225,1.0195215311004784,71,370975,2279,2.2926722246599387
2023-08-26,재활용 쓰레기,8564,6638,1.290147634829768,125,829750,2694,2.4639940608760207
2023-08-26,재활용 분리 배출,4820,1586,3.039092055485498,196,310856,1144,1.3863636363636365
2023-08-26,재활용 법률,5235,4502,1.1628165259884495,48,216096,141,31.929078014184398
2023-08-26,재활용 방법,775,334,2.320359281437126,112,37408,2725,0.12256880733944954
2023-08-27,재활용 아이디어,2175,869,2.5028768699654775,156,135564,525,1.6552380952380952
2023-08-27,재활용의 중요성,1970,1213,1.6240725474031328,146,177098,1293,0.9381283836040216
2023-08-27,재활용 법률,4431,2174,2.0381784728610857,99,215226,1107,1.96386630532972
2023-08-27,재활용 센터,5692,3425,1.661897810218978,23,78775,588,5.824829931972789
2023-08-28,재활용 센터,4176,2057,2.03014098201264,192,394944,944,2.1790254237288136
2023-08-28,재활용 교육,7726,4446,1.7377417903733694,184,818064,398,11.170854271356784
2023-08-28,재활용 통계,5989,893,6.706606942889138,123,109839,330,2.706060606060606
2023-08-28,재활용의 중요성,277,138,2.0072463768115942,125,17250,505,0.2732673267326733
2023-08-28,플라스틱 재활용,3358,2662,1.261457550713749,190,505780,1834,1.4514721919302072
2023-08-28,재활용 방법,3718,1266,2.9368088467614535,71,89886,820,1.5439024390243903
2023-08-29,재활용 센터,5397,3182,1.69610307982401,193,614126,2550,1.247843137254902
2023-08-29,재활용의 중요성,615,284,2.165492957746479,192,54528,1123,0.25289403383793413
2023-08-29,재활용 쓰레기,7776,887,8.76662908680947,133,117971,989,0.8968655207280081
2023-08-29,재활용 아이디어,7598,1610,4.719254658385093,42,67620,2752,0.5850290697674418
2023-08-29,재활용 교육,2354,1420,1.6577464788732394,132,187440,1263,1.1243072050673
2023-08-29,플라스틱 재활용,7834,7054,1.1105755599659768,150,1058100,2962,2.3814989871708305
2023-08-29,재활용 방법,3085,1406,2.1941678520625887,101,142006,1276,1.1018808777429467
2023-08-29,재활용 통계,3282,2345,1.3995735607675905,46,107870,849,2.762073027090695
2023-08-29,재활용 분리 배출,7405,6803,1.0884903718947523,25,170075,603,11.281923714759536
2023-08-30,재활용 아이디어,6957,2841,2.4487856388595564,193,548313,970,2.928865979381443
2023-08-30,재활용 센터,7998,1719,4.652705061082025,180,309420,1583,1.085912823752369
2023-08-30,재활용 법률,1938,657,2.949771689497717,53,34821,2202,0.29836512261580383
2023-08-30,플라스틱 재활용,7305,5123,1.425922311145813,176,901648,2466,2.0774533657745335
2023-08-31,재활용 교육,1118,24,46.583333333333336,24,576,45,0.5333333333333333
2023-08-31,재활용의 중요성,8930,7029,1.270450988760848,14,98406,1527,4.6031434184675835
2023-08-31,재활용 분리 배출,5049,4624,1.0919117647058822,189,873936,538,8.594795539033457
2023-08-31,재활용 쓰레기,55,25,2.2,99,2475,2492,0.010032102728731942
2023-08-31,재활용 통계,2945,2363,1.2462970799830724,74,174862,2117,1.1162021728861597
2023-09-01,플라스틱 재활용,2258,1206,1.8723051409618574,80,96480,188,6.414893617021277
2023-09-02,재활용 아이디어,5793,4570,1.2676148796498905,43,196510,591,7.732656514382403
2023-09-02,재활용 센터,6109,2416,2.5285596026490067,114,275424,980,2.4653061224489794
2023-09-02,재활용 통계,3457,1790,1.9312849162011174,106,189740,1583,1.1307643714466202
2023-09-03,재활용 센터,7988,6802,1.1743604822111144,74,503348,2677,2.54090399701158
2023-09-03,재활용의 중요성,9044,4138,2.1855969067182213,120,496560,843,4.908659549228944
2023-09-03,재활용 방법,9256,4613,2.0065033600693694,14,64582,2667,1.7296587926509186
2023-09-03,재활용 법률,222,219,1.0136986301369864,153,33507,228,0.9605263157894737
2023-09-03,플라스틱 재활용,3012,1959,1.5375191424196017,6,11754,2083,0.9404704752760442
2023-09-03,재활용 아이디어,2494,1911,1.305075876504448,61,116571,98,19.5
2023-09-03,재활용 분리 배출,6621,531,12.468926553672317,20,10620,2977,0.17836748404433994
2023-09-03,재활용 통계,2641,209,12.636363636363637,74,15466,729,0.28669410150891633
2023-09-03,재활용 교육,666,66,10.090909090909092,85,5610,1940,0.03402061855670103
2023-09-04,재활용 아이디어,5831,1647,3.5403764420157864,153,251991,1761,0.9352640545144804
2023-09-04,플라스틱 재활용,284,44,6.454545454545454,95,4180,1947,0.022598870056497175
2023-09-04,재활용 분리 배출,3154,1274,2.475667189952904,107,136318,1041,1.223823246878002
2023-09-04,재활용 방법,2848,2579,1.104303993796045,65,167635,1325,1.9464150943396226
2023-09-04,재활용 쓰레기,2584,2397,1.0780141843971631,157,376329,2620,0.9148854961832061
2023-09-04,재활용 통계,7067,5995,1.1788156797331109,130,779350,768,7.805989583333333
2023-09-04,재활용 센터,9241,3086,2.99449125081011,94,290084,2680,1.1514925373134328
2023-09-04,재활용의 중요성,594,517,1.148936170212766,64,33088,2216,0.23330324909747294
2023-09-04,재활용 법률,8751,5160,1.6959302325581396,171,882360,2078,2.483156881616939
2023-09-04,재활용 교육,5131,3103,1.6535610699323235,5,15515,1666,1.862545018007203
2023-09-05,재활용의 중요성,161,94,1.7127659574468086,161,15134,1518,0.061923583662714096
2023-09-05,재활용 통계,5177,3202,1.6168019987507807,130,416260,1969,1.6262061960385983
2023-09-05,재활용 센터,7750,3255,2.380952380952381,70,227850,1336,2.436377245508982
2023-09-05,재활용 교육,2250,1267,1.7758484609313339,26,32942,2754,0.4600580973129993
2023-09-05,재활용 방법,1629,681,2.392070484581498,82,55842,2522,0.2700237906423473
2023-09-05,재활용 아이디어,7384,3261,2.264336093222938,76,247836,1561,2.0890454836643175
2023-09-06,재활용 통계,2828,2284,1.2381786339754817,64,146176,2899,0.7878578820282857
2023-09-06,재활용 쓰레기,2658,1453,1.8293186510667585,35,50855,2034,0.7143559488692232
2023-09-06,재활용 방법,3047,2065,1.475544794188862,52,107380,2496,0.827323717948718
2023-09-06,재활용 법률,1926,1623,1.1866913123844731,82,133086,584,2.779109589041096
2023-09-06,재활용 아이디어,4493,2974,1.5107599193006052,198,588852,2027,1.4671928959052787
2023-09-06,재활용 센터,2018,1513,1.333773959021811,149,225437,1670,0.9059880239520958
2023-09-06,재활용의 중요성,3213,2304,1.39453125,12,27648,2281,1.0100832967996494
2023-09-06,플라스틱 재활용,3113,856,3.6366822429906542,118,101008,2991,0.2861919090605149
2023-09-06,재활용 교육,252,210,1.2,5,1050,302,0.695364238410596
2023-09-07,재활용 방법,7156,5198,1.3766833397460563,160,831680,1754,2.9635119726339796
2023-09-07,재활용 분리 배출,3946,2288,1.7246503496503496,73,167024,658,3.477203647416413
2023-09-07,재활용 아이디어,6066,5574,1.0882669537136707,172,958728,1931,2.8865872604867944
2023-09-08,재활용 아이디어,7461,5123,1.4563732188170992,25,128075,1718,2.9819557625145516
2023-09-08,재활용 센터,5165,2272,2.2733274647887325,44,99968,488,4.655737704918033
2023-09-08,재활용 방법,6872,6281,1.0940932972456616,155,973555,1168,5.377568493150685
2023-09-08,플라스틱 재활용,7347,4546,1.6161460624725033,104,472784,1957,2.3229432805314256
2023-09-09,재활용의 중요성,3336,1358,2.456553755522828,81,109998,1387,0.9790915645277577
2023-09-10,재활용 아이디어,683,68,10.044117647058824,194,13192,684,0.09941520467836257
2023-09-10,재활용 분리 배출,2954,1540,1.9181818181818182,164,252560,1183,1.301775147928994
2023-09-11,재활용의 중요성,5442,3461,1.5723779254550707,189,654129,348,9.945402298850574
2023-09-11,재활용 법률,1688,1350,1.2503703703703704,195,263250,950,1.4210526315789473
2023-09-11,재활용 쓰레기,3669,1374,2.6703056768558953,7,9618,1016,1.3523622047244095
2023-09-12,재활용 아이디어,5558,2687,2.0684778563453667,53,142411,3053,0.8801179168031444
2023-09-12,재활용 방법,2463,1279,1.9257232212666144,173,221267,142,9.007042253521126
2023-09-12,재활용 쓰레기,714,300,2.38,7,2100,2001,0.14992503748125938
2023-09-12,재활용 통계,7247,3067,2.362895337463319,162,496854,1257,2.4399363564041368
2023-09-12,재활용 법률,5144,2809,1.8312566749733001,165,463485,2068,1.3583172147001934
2023-09-12,재활용 분리 배출,4861,4003,1.2143392455658257,34,136102,2372,1.6876053962900506
2023-09-12,재활용 교육,2993,782,3.8273657289002556,102,79764,1514,0.5165125495376486
2023-09-12,재활용 센터,4278,3264,1.3106617647058822,78,254592,2819,1.1578573962398013
2023-09-12,플라스틱 재활용,8053,7320,1.1001366120218579,71,519720,52,140.76923076923077
2023-09-13,재활용 방법,247,54,4.574074074074074,159,8586,1860,0.02903225806451613
2023-09-13,재활용 통계,473,101,4.683168316831683,191,19291,1091,0.0925756186984418
2023-09-13,재활용 교육,3294,1175,2.803404255319149,32,37600,327,3.5932721712538225
2023-09-13,재활용 센터,5179,3521,1.470888952002272,109,383789,2599,1.35475182762601
2023-09-13,재활용 아이디어,8918,2897,3.0783569209527095,125,362125,2887,1.003463803255975
2023-09-14,재활용 교육,2665,2328,1.1447594501718212,86,200208,3086,0.7543745949449125
2023-09-14,재활용 아이디어,5799,794,7.30352644836272,95,75430,2351,0.33772862611654614
2023-09-14,플라스틱 재활용,2108,890,2.3685393258426966,43,38270,273,3.26007326007326
2023-09-15,재활용의 중요성,1527,1033,1.4782187802516942,174,179742,22,46.95454545454545
2023-09-15,플라스틱 재활용,8250,6243,1.3214800576645844,167,1042581,2118,2.9475920679886687
2023-09-15,재활용 쓰레기,9792,2495,3.9246492985971946,30,74850,3049,0.8183010823220728
2023-09-15,재활용 방법,6887,1830,3.7633879781420765,42,76860,380,4.815789473684211
2023-09-15,재활용 통계,6241,3503,1.7816157579217813,96,336288,2184,1.603937728937729
2023-09-16,재활용 통계,9884,6074,1.6272637471188673,98,595252,983,6.179043743641913
2023-09-16,재활용 법률,9249,4745,1.9492096944151738,193,915785,1185,4.0042194092827
2023-09-16,재활용의 중요성,9141,3728,2.4519849785407724,28,104384,183,20.371584699453553
2023-09-16,재활용 분리 배출,1273,1041,1.2228626320845342,65,67665,2442,0.4262899262899263
2023-09-16,재활용 쓰레기,4239,1521,2.78698224852071,62,94302,991,1.5348133198789102
2023-09-16,재활용 아이디어,2364,1038,2.277456647398844,111,115218,1465,0.7085324232081911
